I_magnitude,period_days,I_band_amplitude,V_minus_I_color,star_type
18.873,0.5871679,0.372,0.6759999999999984,RR Lyrae
18.762,0.5054928,0.663,0.5530000000000008,RR Lyrae
18.647,0.6285541,0.525,0.6000000000000014,RR Lyrae
18.767,0.5632496,0.697,0.5809999999999995,RR Lyrae
19.022,0.6424845,0.166,0.8360000000000021,RR Lyrae
19.592,0.5611293,0.614,1.2530000000000001,RR Lyrae
18.859,0.5100336,0.496,0.4889999999999972,RR Lyrae
18.903,0.5514975,0.659,0.6030000000000015,RR Lyrae
18.806,0.5734004,0.465,0.5730000000000004,RR Lyrae
19.271,0.4609623,0.613,0.5599999999999987,RR Lyrae
18.874,0.5367095,0.69,0.5970000000000013,RR Lyrae
18.753,0.5255495,0.577,0.5380000000000003,RR Lyrae
18.912,0.5713348,0.613,0.708000000000002,RR Lyrae
19.432,0.5427067,0.667,0.9120000000000026,RR Lyrae
18.589,0.5654986,0.558,0.6130000000000031,RR Lyrae
18.697,0.6034562,0.398,0.5350000000000001,RR Lyrae
18.345,0.5863182,0.588,0.48600000000000065,RR Lyrae
18.588,0.6362352,0.772,0.5559999999999974,RR Lyrae
19.169,0.4757286,0.833,0.6209999999999987,RR Lyrae
18.476,0.6046599,0.361,0.5749999999999993,RR Lyrae
18.809,0.631185,0.468,0.6149999999999984,RR Lyrae
18.692,0.6442921,0.227,0.5889999999999986,RR Lyrae
18.739,0.5536144,0.569,0.5289999999999999,RR Lyrae
18.67,0.5850871,0.641,0.5609999999999999,RR Lyrae
18.599,0.6861096,0.433,0.6640000000000015,RR Lyrae
18.582,0.6124955,0.645,0.6020000000000003,RR Lyrae
18.9,0.5460558,0.588,0.5240000000000009,RR Lyrae
18.852,0.5231672,0.805,0.4980000000000011,RR Lyrae
18.86,0.514384,0.825,0.5309999999999988,RR Lyrae
18.928,0.514192,0.807,0.5249999999999986,RR Lyrae
18.689,0.6002101,0.508,0.6000000000000014,RR Lyrae
18.637,0.5712446,0.45,0.6780000000000008,RR Lyrae
18.933,0.591204,0.464,0.7609999999999992,RR Lyrae
18.826,0.4729463,0.814,0.4969999999999999,RR Lyrae
18.879,0.6198352,0.358,0.6999999999999993,RR Lyrae
19.575,0.4341788,0.536,0.7140000000000022,RR Lyrae
18.876,0.6253635,0.409,0.639999999999997,RR Lyrae
18.47,0.6393957,0.258,0.5910000000000011,RR Lyrae
19.169,0.6491286,0.38,0.6679999999999993,RR Lyrae
19.011,0.6514022,0.66,0.6640000000000015,RR Lyrae
18.971,0.579649,0.575,0.6479999999999997,RR Lyrae
18.535,0.6430222,0.508,0.5549999999999997,RR Lyrae
18.835,0.6261913,0.331,0.6609999999999978,RR Lyrae
18.724,0.625601,0.263,0.6709999999999994,RR Lyrae
18.563,0.696477,0.385,0.6290000000000013,RR Lyrae
18.765,0.5525805,0.645,0.5629999999999988,RR Lyrae
18.772,0.5653362,0.523,0.7660000000000018,RR Lyrae
18.745,0.6162834,0.384,0.5039999999999978,RR Lyrae
18.587,0.580322,0.455,0.5869999999999997,RR Lyrae
19.762,0.5128784,0.748,1.25,RR Lyrae
18.904,0.4738998,0.791,0.5259999999999998,RR Lyrae
19.119,0.5102876,0.804,0.6870000000000012,RR Lyrae
18.895,0.5287456,0.805,0.6430000000000007,RR Lyrae
18.682,0.5646513,0.764,0.5050000000000026,RR Lyrae
18.619,0.6864659,0.345,0.6159999999999997,RR Lyrae
18.734,0.6252101,0.3,0.6449999999999996,RR Lyrae
18.69,0.546899,0.745,0.5209999999999972,RR Lyrae
18.726,0.5134813,0.611,0.45700000000000074,RR Lyrae
19.0,0.4867109,0.85,0.5010000000000012,RR Lyrae
18.589,0.4968701,0.584,0.2170000000000023,RR Lyrae
19.025,0.4853546,0.719,0.5289999999999999,RR Lyrae
18.765,0.5756022,0.663,0.5859999999999985,RR Lyrae
18.74,0.5736845,0.751,0.5720000000000027,RR Lyrae
18.435,0.5440144,0.4,0.5470000000000006,RR Lyrae
18.878,0.5807511,0.573,0.6179999999999986,RR Lyrae
18.581,0.607505,0.367,0.5730000000000004,RR Lyrae
19.023,0.5122722,0.77,0.5629999999999988,RR Lyrae
18.933,0.4532613,0.883,0.5489999999999995,RR Lyrae
18.817,0.4915624,0.864,0.48499999999999943,RR Lyrae
19.793,0.5791234,0.532,1.154,RR Lyrae
18.204,0.6263358,0.383,0.8099999999999987,RR Lyrae
17.927,0.7093017,0.226,0.6730000000000018,RR Lyrae
18.85,0.5211907,0.47,0.7069999999999972,RR Lyrae
18.858,0.3758302,0.227,0.6099999999999994,RR Lyrae
18.634,0.5656958,0.568,0.559000000000001,RR Lyrae
19.13,0.5144272,0.559,0.5500000000000007,RR Lyrae
15.41,0.6642958,0.615,0.5500000000000007,RR Lyrae
18.884,0.4643942,0.893,0.43700000000000117,RR Lyrae
18.812,0.5496134,0.782,0.4889999999999972,RR Lyrae
19.224,0.539408,0.579,1.0070000000000014,RR Lyrae
19.077,0.6194295,0.368,0.7469999999999999,RR Lyrae
18.801,0.6328002,0.245,0.6400000000000006,RR Lyrae
18.514,0.5136843,0.361,0.6020000000000003,RR Lyrae
18.636,0.5807819,0.459,0.5640000000000001,RR Lyrae
18.454,0.6028471,0.388,0.620000000000001,RR Lyrae
18.94,0.4698478,0.86,0.5309999999999988,RR Lyrae
18.682,0.6419088,0.162,0.6950000000000003,RR Lyrae
18.62,0.6872644,0.608,0.5599999999999987,RR Lyrae
18.814,0.6300102,0.262,0.6859999999999999,RR Lyrae
19.017,0.5545085,0.632,0.6990000000000016,RR Lyrae
19.125,0.5965483,0.429,0.6460000000000008,RR Lyrae
18.47,0.5111608,0.489,0.4930000000000021,RR Lyrae
19.086,0.4789584,0.803,0.4969999999999999,RR Lyrae
18.771,0.5647112,0.57,0.5399999999999991,RR Lyrae
18.682,0.5895761,0.486,0.5510000000000019,RR Lyrae
19.347,0.4466287,0.742,0.6050000000000004,RR Lyrae
18.593,0.5291991,0.776,0.5740000000000016,RR Lyrae
18.915,0.557545,0.362,0.7240000000000002,RR Lyrae
18.7,0.6243231,0.382,0.36299999999999955,RR Lyrae
18.888,0.4888904,0.54,0.4419999999999966,RR Lyrae
18.864,0.6658932,0.435,0.838000000000001,RR Lyrae
19.246,0.6185257,0.308,0.8670000000000009,RR Lyrae
18.808,0.6259153,0.209,0.6479999999999997,RR Lyrae
18.576,0.6784104,0.432,0.5829999999999984,RR Lyrae
18.17,0.5997344,0.131,1.1999999999999993,RR Lyrae
19.247,0.5061444,0.455,0.7779999999999987,RR Lyrae
18.752,0.6179931,0.374,0.554000000000002,RR Lyrae
19.055,0.5004553,0.584,0.6859999999999999,RR Lyrae
18.857,0.5924294,0.491,0.7040000000000006,RR Lyrae
18.285,0.6343013,0.495,0.5109999999999992,RR Lyrae
18.536,0.6920768,0.521,0.6129999999999995,RR Lyrae
16.433,0.6518404,0.078,-0.12600000000000122,RR Lyrae
18.796,0.6532135,0.405,0.6310000000000002,RR Lyrae
18.786,0.5738311,0.705,0.5849999999999973,RR Lyrae
18.827,0.555523,0.64,0.6189999999999998,RR Lyrae
18.98,0.5910633,0.438,0.8769999999999989,RR Lyrae
18.898,0.6128502,0.372,0.6939999999999991,RR Lyrae
18.724,0.6033204,0.469,0.5790000000000006,RR Lyrae
18.858,0.5196296,0.699,0.5489999999999995,RR Lyrae
19.037,0.5496529,0.681,0.7020000000000017,RR Lyrae
18.546,0.4480454,0.389,0.24900000000000233,RR Lyrae
18.941,0.5647997,0.531,0.5700000000000003,RR Lyrae
18.804,0.4867742,0.677,0.5160000000000018,RR Lyrae
18.612,0.7841159,0.132,0.6670000000000016,RR Lyrae
19.262,0.5633245,0.542,0.7899999999999991,RR Lyrae
18.477,0.7914682,0.349,0.684000000000001,RR Lyrae
18.691,0.7090249,0.279,0.615000000000002,RR Lyrae
18.86,0.5776709,0.553,0.49900000000000233,RR Lyrae
18.613,0.6421471,0.246,0.6559999999999988,RR Lyrae
18.649,0.5063468,0.78,0.46000000000000085,RR Lyrae
17.916,0.5675466,0.274,0.8320000000000007,RR Lyrae
18.695,0.550736,0.567,0.5730000000000004,RR Lyrae
18.982,0.4418535,0.798,0.5749999999999993,RR Lyrae
18.708,0.5588462,0.771,0.5530000000000008,RR Lyrae
17.677,0.6169111,0.209,0.7959999999999994,RR Lyrae
18.657,0.5840329,0.618,0.6460000000000008,RR Lyrae
18.999,0.529618,0.796,0.583000000000002,RR Lyrae
18.699,0.6383952,0.604,0.607999999999997,RR Lyrae
18.94,0.6601804,0.37,0.7129999999999974,RR Lyrae
18.597,0.5804628,0.586,0.4770000000000003,RR Lyrae
18.776,0.5475097,0.679,0.5569999999999986,RR Lyrae
18.956,0.5197983,0.793,0.6060000000000016,RR Lyrae
18.635,0.5554685,0.634,0.5609999999999999,RR Lyrae
18.912,0.4703863,0.809,0.47300000000000253,RR Lyrae
18.175,0.5433683,0.385,0.7369999999999983,RR Lyrae
18.836,0.4984252,0.746,0.4710000000000001,RR Lyrae
18.847,0.7133304,0.442,0.722999999999999,RR Lyrae
18.576,0.739515,0.236,0.718,RR Lyrae
18.938,0.4641076,0.867,0.49900000000000233,RR Lyrae
18.922,0.6980399,0.378,0.7480000000000011,RR Lyrae
18.748,0.5337665,0.391,0.49299999999999855,RR Lyrae
18.789,0.5571259,0.507,0.6419999999999995,RR Lyrae
19.03,0.5045272,0.793,0.6099999999999994,RR Lyrae
18.883,0.5011055,0.762,0.4450000000000003,RR Lyrae
18.469,0.4760177,0.468,0.41000000000000014,RR Lyrae
19.188,0.5045075,0.632,0.7759999999999998,RR Lyrae
18.918,0.5124131,0.792,0.6120000000000019,RR Lyrae
18.667,0.5086707,0.705,0.4759999999999991,RR Lyrae
18.84,0.5865011,0.459,0.6419999999999995,RR Lyrae
18.7,0.6179346,0.242,0.6210000000000022,RR Lyrae
18.814,0.494599,0.712,0.4939999999999998,RR Lyrae
18.625,0.7324083,0.41,0.6600000000000001,RR Lyrae
18.905,0.6238584,0.419,0.7779999999999987,RR Lyrae
18.323,0.3964378,0.189,0.1280000000000001,RR Lyrae
18.877,0.5150475,0.625,0.5130000000000017,RR Lyrae
18.608,0.5716766,0.483,-0.05700000000000216,RR Lyrae
20.119,0.5695442,0.551,1.6389999999999993,RR Lyrae
19.296,0.4050163,0.743,0.4939999999999998,RR Lyrae
19.027,0.5223077,0.713,0.634999999999998,RR Lyrae
18.964,0.6451485,0.497,0.8140000000000001,RR Lyrae
18.865,0.5842912,0.602,0.6630000000000003,RR Lyrae
18.506,0.6949056,0.427,0.597999999999999,RR Lyrae
18.661,0.6347303,0.256,0.593,RR Lyrae
18.801,0.5758403,0.535,0.6580000000000013,RR Lyrae
18.748,0.5164199,0.795,0.4789999999999992,RR Lyrae
18.881,0.5422488,0.652,0.597999999999999,RR Lyrae
18.631,0.6631229,0.472,0.5620000000000012,RR Lyrae
18.93,0.5262891,0.439,0.625,RR Lyrae
18.907,0.5061396,0.526,0.5960000000000001,RR Lyrae
18.87,0.5123925,0.586,0.5459999999999994,RR Lyrae
18.911,0.5093716,0.65,0.4939999999999998,RR Lyrae
18.793,0.5722446,0.64,0.5340000000000025,RR Lyrae
18.763,0.4896569,0.786,0.47399999999999665,RR Lyrae
18.623,0.6596705,0.533,0.5809999999999995,RR Lyrae
18.695,0.6433939,0.314,0.5949999999999989,RR Lyrae
18.798,0.6076613,0.576,0.620000000000001,RR Lyrae
19.527,0.4687459,0.84,0.8339999999999996,RR Lyrae
18.596,0.542853,0.594,0.48600000000000065,RR Lyrae
18.81,0.5127209,0.643,0.5690000000000026,RR Lyrae
18.886,0.5193628,0.673,0.5020000000000024,RR Lyrae
18.842,0.5388884,0.506,0.5140000000000029,RR Lyrae
18.923,0.6173603,0.558,0.6820000000000022,RR Lyrae
19.179,0.382687,0.886,0.38500000000000156,RR Lyrae
18.677,0.6548154,0.139,0.6209999999999987,RR Lyrae
18.724,0.5960906,0.611,0.6280000000000001,RR Lyrae
19.409,0.5694341,0.618,0.8550000000000004,RR Lyrae
18.347,0.6862728,0.615,0.6699999999999982,RR Lyrae
18.959,0.5247155,0.58,0.7149999999999999,RR Lyrae
18.629,0.5778566,0.327,0.6499999999999986,RR Lyrae
18.618,0.4947862,0.534,0.37900000000000134,RR Lyrae
18.149,0.9802852,0.086,0.6780000000000008,RR Lyrae
18.812,0.6126577,0.603,0.6199999999999974,RR Lyrae
18.92,0.4824145,0.692,0.44399999999999906,RR Lyrae
18.916,0.4471715,0.39,0.8689999999999998,RR Lyrae
18.605,0.5831553,0.616,0.46999999999999886,RR Lyrae
18.837,0.6056197,0.803,0.6430000000000007,RR Lyrae
18.569,0.6969575,0.322,0.6330000000000027,RR Lyrae
18.583,0.7665834,0.116,0.6990000000000016,RR Lyrae
18.902,0.4732556,0.85,1.1489999999999974,RR Lyrae
19.293,0.5579507,0.857,0.9690000000000012,RR Lyrae
18.756,0.5793827,0.618,0.6359999999999992,RR Lyrae
18.928,0.7657255,0.383,0.8679999999999986,RR Lyrae
18.691,0.6375324,0.385,0.6389999999999993,RR Lyrae
18.472,0.6277342,0.74,0.5289999999999999,RR Lyrae
18.831,0.612733,0.651,0.6640000000000015,RR Lyrae
18.609,0.6322682,0.311,0.6579999999999977,RR Lyrae
18.616,0.609384,0.346,0.615000000000002,RR Lyrae
18.691,0.7225689,0.153,0.7110000000000021,RR Lyrae
18.686,0.5942341,0.605,0.5249999999999986,RR Lyrae
18.836,0.5837737,0.488,0.5810000000000031,RR Lyrae
18.699,0.624024,0.47,0.5909999999999975,RR Lyrae
18.73,0.5893464,0.51,0.570999999999998,RR Lyrae
18.697,0.5573596,0.534,0.5770000000000017,RR Lyrae
18.835,0.5427177,0.573,0.7519999999999989,RR Lyrae
18.63,0.6637171,0.258,0.6330000000000027,RR Lyrae
18.957,0.495018,0.805,0.5589999999999975,RR Lyrae
18.676,0.5483116,0.673,0.47600000000000264,RR Lyrae
18.543,0.6234729,0.272,1.0779999999999994,RR Lyrae
18.673,0.6378504,0.185,0.615000000000002,RR Lyrae
18.905,0.5054707,0.699,0.5259999999999998,RR Lyrae
18.713,0.5264027,0.731,0.48799999999999955,RR Lyrae
18.831,0.5854613,0.552,0.559000000000001,RR Lyrae
18.856,0.518076,0.749,0.575999999999997,RR Lyrae
18.769,0.5354411,0.713,0.5390000000000015,RR Lyrae
19.043,0.5149179,0.623,0.5570000000000022,RR Lyrae
18.773,0.5420033,0.653,0.597999999999999,RR Lyrae
18.917,0.5805785,0.534,0.5509999999999984,RR Lyrae
18.104,0.518423,0.421,0.7119999999999997,RR Lyrae
17.495,0.4800696,0.229,0.8089999999999975,RR Lyrae
19.037,0.5068714,0.59,0.6129999999999995,RR Lyrae
18.799,0.6127466,0.718,0.6419999999999995,RR Lyrae
18.99,0.5112485,0.667,0.5970000000000013,RR Lyrae
19.018,0.582986,0.452,0.782,RR Lyrae
18.693,0.6111435,0.427,0.5879999999999974,RR Lyrae
19.405,0.5458631,0.649,0.9949999999999974,RR Lyrae
18.824,0.5839621,0.584,0.5739999999999981,RR Lyrae
18.763,0.5932831,0.541,0.4519999999999982,RR Lyrae
18.872,0.4887084,0.845,0.5130000000000017,RR Lyrae
18.661,0.5996724,0.413,0.6219999999999999,RR Lyrae
18.617,0.6566262,0.36,0.5999999999999979,RR Lyrae
18.961,0.5469171,0.667,0.5840000000000032,RR Lyrae
18.784,0.6360477,0.337,0.684000000000001,RR Lyrae
18.887,0.5448089,0.616,0.5019999999999989,RR Lyrae
18.814,0.4788447,0.427,0.7950000000000017,RR Lyrae
18.862,0.6395156,0.31,0.7240000000000002,RR Lyrae
18.79,0.5651038,0.643,0.6030000000000015,RR Lyrae
18.859,0.5873425,0.531,0.5969999999999978,RR Lyrae
19.032,0.7147165,0.161,0.7839999999999989,RR Lyrae
18.833,0.6479733,0.203,0.6170000000000009,RR Lyrae
18.622,0.6237097,0.467,0.5579999999999998,RR Lyrae
18.78,0.5475504,0.679,0.509999999999998,RR Lyrae
18.643,0.6030041,0.557,0.5530000000000008,RR Lyrae
18.766,0.5836001,0.547,0.5510000000000019,RR Lyrae
19.04,0.5812972,0.411,0.7750000000000021,RR Lyrae
19.495,0.4997466,0.791,0.7880000000000003,RR Lyrae
18.785,0.5875654,0.596,0.6000000000000014,RR Lyrae
18.815,0.602875,0.485,0.5629999999999988,RR Lyrae
18.866,0.5332376,0.52,0.6780000000000008,RR Lyrae
18.665,0.5801163,0.589,0.5770000000000017,RR Lyrae
18.549,0.7532456,0.177,0.7330000000000005,RR Lyrae
18.949,0.5522135,0.455,0.690999999999999,RR Lyrae
19.291,0.4981038,0.55,0.782,RR Lyrae
18.842,0.5284808,0.387,0.5670000000000002,RR Lyrae
18.839,0.6758199,0.274,0.6700000000000017,RR Lyrae
19.035,0.4676267,0.828,0.5219999999999985,RR Lyrae
18.907,0.4253052,0.598,0.5180000000000007,RR Lyrae
18.815,0.5343542,0.762,0.5,RR Lyrae
18.874,0.4872246,0.845,0.4280000000000008,RR Lyrae
18.553,0.6860071,0.567,0.5329999999999977,RR Lyrae
18.714,0.6521289,0.226,0.6930000000000014,RR Lyrae
18.927,0.6092674,0.326,0.7459999999999987,RR Lyrae
18.914,0.5317385,0.857,0.5,RR Lyrae
18.819,0.531767,0.604,0.5630000000000024,RR Lyrae
18.856,0.5594193,0.607,0.5949999999999989,RR Lyrae
18.758,0.5965886,0.474,0.6350000000000016,RR Lyrae
18.574,0.6574365,0.691,0.5239999999999974,RR Lyrae
19.01,0.5959682,0.712,0.7609999999999992,RR Lyrae
18.81,0.6063691,0.47,0.6240000000000023,RR Lyrae
18.702,0.6179273,0.387,0.6549999999999976,RR Lyrae
18.602,0.6256,0.44,0.23900000000000077,RR Lyrae
19.361,0.5310676,0.575,0.7399999999999984,RR Lyrae
18.612,0.719571,0.613,0.6720000000000006,RR Lyrae
18.678,0.6249498,0.322,0.6219999999999999,RR Lyrae
19.0,0.6610489,0.505,0.7779999999999987,RR Lyrae
18.45,0.5690582,0.491,0.5,RR Lyrae
18.841,0.5297987,0.717,0.5199999999999996,RR Lyrae
18.733,0.5364184,0.702,0.5169999999999995,RR Lyrae
19.332,0.4669341,0.899,0.6899999999999977,RR Lyrae
18.931,0.4876232,0.889,0.5689999999999991,RR Lyrae
18.718,0.7276839,0.231,0.7349999999999994,RR Lyrae
18.541,0.7694564,0.391,0.7680000000000007,RR Lyrae
19.231,0.4729444,0.883,0.5969999999999978,RR Lyrae
18.75,0.5214887,0.339,0.5779999999999994,RR Lyrae
18.725,0.5223851,0.719,0.5009999999999977,RR Lyrae
19.273,0.3772754,0.902,0.44200000000000017,RR Lyrae
19.127,0.5037076,0.803,0.6660000000000004,RR Lyrae
18.838,0.507239,0.496,0.477999999999998,RR Lyrae
18.584,0.591339,0.439,0.5760000000000005,RR Lyrae
17.524,0.7411769,0.133,0.7530000000000001,RR Lyrae
17.095,0.4872758,0.053,-0.055999999999997385,RR Lyrae
19.147,0.6046161,0.408,0.8910000000000018,RR Lyrae
18.457,0.7431309,0.243,0.6310000000000002,RR Lyrae
18.637,0.6101103,0.346,0.6230000000000011,RR Lyrae
18.772,0.5803549,0.453,0.6380000000000017,RR Lyrae
18.628,0.4995131,0.531,0.5309999999999988,RR Lyrae
18.736,0.5583261,0.602,0.5809999999999995,RR Lyrae
18.65,0.6661522,0.255,0.6130000000000031,RR Lyrae
19.415,0.5211622,0.74,0.7530000000000001,RR Lyrae
18.842,0.6102291,0.453,0.6930000000000014,RR Lyrae
18.693,0.5601194,0.549,0.575999999999997,RR Lyrae
18.76,0.5773251,0.644,0.5129999999999981,RR Lyrae
18.776,0.5734618,0.559,0.6280000000000001,RR Lyrae
18.998,0.6548685,0.417,0.7940000000000005,RR Lyrae
19.525,0.5031502,0.747,0.7800000000000011,RR Lyrae
19.038,0.6046544,0.44,0.7319999999999993,RR Lyrae
18.689,0.6025293,0.611,0.6320000000000014,RR Lyrae
18.908,0.463524,0.884,0.4740000000000002,RR Lyrae
19.05,0.4955997,0.742,0.661999999999999,RR Lyrae
18.572,0.6480076,0.681,0.5609999999999999,RR Lyrae
18.909,0.4754257,0.886,0.45700000000000074,RR Lyrae
18.691,0.5619466,0.561,0.5910000000000011,RR Lyrae
18.769,0.6458339,0.223,0.5820000000000007,RR Lyrae
19.118,0.5114138,0.472,0.6490000000000009,RR Lyrae
18.569,0.582675,0.623,0.5160000000000018,RR Lyrae
18.581,0.6778531,0.558,0.6080000000000005,RR Lyrae
18.955,0.5464273,0.634,0.5940000000000012,RR Lyrae
18.829,0.5330231,0.62,0.6129999999999995,RR Lyrae
18.659,0.6287945,0.279,0.5350000000000001,RR Lyrae
18.593,0.6132289,0.407,0.8270000000000017,RR Lyrae
19.899,0.5070824,0.454,1.163999999999998,RR Lyrae
18.766,0.5761937,0.285,0.7050000000000018,RR Lyrae
19.361,0.6964448,0.387,1.073999999999998,RR Lyrae
18.991,0.5097362,0.587,0.6359999999999992,RR Lyrae
19.196,0.5198469,0.357,0.6609999999999978,RR Lyrae
18.978,0.4745783,0.904,0.5159999999999982,RR Lyrae
18.778,0.5795226,0.593,0.5150000000000006,RR Lyrae
18.698,0.5506741,0.534,0.5999999999999979,RR Lyrae
18.83,0.5245818,0.726,0.559000000000001,RR Lyrae
18.839,0.6106676,0.389,0.6810000000000009,RR Lyrae
18.655,0.5536242,0.635,0.5449999999999982,RR Lyrae
18.782,0.5803373,0.536,0.5569999999999986,RR Lyrae
18.976,0.6073183,0.631,0.7740000000000009,RR Lyrae
18.692,0.6361021,0.58,0.6050000000000004,RR Lyrae
18.904,0.5511978,0.539,0.6159999999999997,RR Lyrae
18.661,0.7277655,0.239,0.7259999999999991,RR Lyrae
18.643,0.6268974,0.295,0.6529999999999987,RR Lyrae
18.736,0.6119539,0.585,0.6209999999999987,RR Lyrae
18.567,0.6899194,0.269,0.6020000000000003,RR Lyrae
18.857,0.492357,0.629,0.49900000000000233,RR Lyrae
18.721,0.564849,0.5,0.5620000000000012,RR Lyrae
18.691,0.5561514,0.429,0.5450000000000017,RR Lyrae
18.752,0.5185802,0.359,0.5510000000000019,RR Lyrae
18.837,0.6792738,0.519,0.6529999999999987,RR Lyrae
18.901,0.5336704,0.563,0.6440000000000019,RR Lyrae
18.7,0.5171048,0.749,0.5670000000000002,RR Lyrae
18.781,0.6284964,0.357,0.7020000000000017,RR Lyrae
18.455,0.855037,0.215,0.674000000000003,RR Lyrae
18.872,0.5422764,0.716,0.5560000000000009,RR Lyrae
18.711,0.5681371,0.578,0.5750000000000028,RR Lyrae
19.474,0.5843867,0.313,0.8969999999999985,RR Lyrae
18.776,0.6090311,0.437,0.6859999999999999,RR Lyrae
18.836,0.5497573,0.635,0.5390000000000015,RR Lyrae
18.545,0.6485016,0.185,0.6069999999999993,RR Lyrae
17.567,0.6977026,0.177,0.9179999999999993,RR Lyrae
18.688,0.5631643,0.785,0.5370000000000026,RR Lyrae
18.743,0.5462209,0.776,0.5380000000000003,RR Lyrae
19.042,0.4009905,0.603,0.5399999999999991,RR Lyrae
18.792,0.5761539,0.452,0.607999999999997,RR Lyrae
18.979,0.4905383,0.796,0.5600000000000023,RR Lyrae
18.568,0.6409303,0.183,0.6119999999999983,RR Lyrae
18.67,0.5829257,0.652,0.5549999999999997,RR Lyrae
19.542,0.5042085,0.856,0.7850000000000001,RR Lyrae
18.708,0.6285814,0.283,0.6110000000000007,RR Lyrae
18.888,0.6437598,0.45,0.7639999999999993,RR Lyrae
18.76,0.5886509,0.638,0.6119999999999983,RR Lyrae
18.694,0.5521716,0.695,0.5100000000000016,RR Lyrae
18.723,0.5786412,0.527,0.5370000000000026,RR Lyrae
18.695,0.5810447,0.457,0.5779999999999994,RR Lyrae
18.668,0.6207675,0.358,0.6000000000000014,RR Lyrae
19.161,0.6349721,0.239,0.6139999999999972,RR Lyrae
18.99,0.4443814,0.57,0.5800000000000018,RR Lyrae
18.759,0.5522684,0.789,0.5650000000000013,RR Lyrae
18.694,0.574848,0.763,0.5330000000000013,RR Lyrae
18.892,0.5502318,0.745,0.5940000000000012,RR Lyrae
19.098,0.5454277,0.408,0.679000000000002,RR Lyrae
18.732,0.5931423,0.422,0.6230000000000011,RR Lyrae
19.127,0.6385882,0.194,0.7409999999999997,RR Lyrae
18.821,0.4786654,0.869,0.5229999999999997,RR Lyrae
18.813,0.6215661,0.4,0.7370000000000019,RR Lyrae
18.814,0.5360886,0.561,0.5779999999999994,RR Lyrae
18.711,0.351155,0.215,0.45600000000000307,RR Lyrae
18.737,0.6301982,0.25,0.5710000000000015,RR Lyrae
18.806,0.5698314,0.656,0.6359999999999992,RR Lyrae
18.597,0.5931304,0.393,0.6890000000000001,RR Lyrae
18.772,0.54062,0.64,0.532,RR Lyrae
19.135,0.4673309,0.394,0.6229999999999976,RR Lyrae
19.885,0.4365041,0.708,0.9559999999999995,RR Lyrae
19.132,0.4712506,0.568,0.6049999999999969,RR Lyrae
18.818,0.5019555,0.698,0.5069999999999979,RR Lyrae
18.535,0.5820586,0.288,0.5289999999999999,RR Lyrae
18.563,0.6208135,0.311,0.5190000000000019,RR Lyrae
18.859,0.5004562,0.754,0.5819999999999972,RR Lyrae
18.894,0.5336351,0.499,0.5140000000000029,RR Lyrae
19.103,0.534348,0.652,0.6899999999999977,RR Lyrae
18.941,0.5999368,0.393,0.7050000000000018,RR Lyrae
18.843,0.5299893,0.525,0.6630000000000003,RR Lyrae
18.846,0.5952673,0.514,0.6000000000000014,RR Lyrae
17.865,0.4788693,0.317,0.6960000000000015,RR Lyrae
18.816,0.5869257,0.509,0.5660000000000025,RR Lyrae
18.859,0.6022831,0.302,0.6049999999999969,RR Lyrae
18.835,0.4958972,0.782,0.5199999999999996,RR Lyrae
18.613,0.6549122,0.32,0.7140000000000022,RR Lyrae
18.826,0.5211678,0.829,0.4579999999999984,RR Lyrae
18.841,0.5675579,0.535,0.6609999999999978,RR Lyrae
18.74,0.7101567,0.326,0.647000000000002,RR Lyrae
19.137,0.4724856,0.732,0.5549999999999997,RR Lyrae
18.771,0.5248116,0.779,0.49799999999999756,RR Lyrae
18.583,0.7191296,0.612,0.6500000000000021,RR Lyrae
19.413,0.2782578,0.487,0.7109999999999985,RR Lyrae
19.231,0.3998853,0.917,0.49799999999999756,RR Lyrae
18.662,0.5306521,0.814,0.4969999999999999,RR Lyrae
18.857,0.5015352,0.817,0.5530000000000008,RR Lyrae
19.029,0.4273034,0.468,0.6340000000000003,RR Lyrae
18.78,0.558045,0.701,0.5939999999999976,RR Lyrae
18.745,0.5807291,0.562,0.6159999999999997,RR Lyrae
18.799,0.5443258,0.735,0.30700000000000216,RR Lyrae
18.705,0.5926271,0.742,0.559000000000001,RR Lyrae
18.381,0.6160105,0.247,0.6059999999999981,RR Lyrae
18.842,0.6381518,0.302,0.718,RR Lyrae
18.785,0.5491502,0.678,0.559000000000001,RR Lyrae
18.778,0.4935554,0.547,0.47900000000000276,RR Lyrae
19.003,0.6216661,0.319,0.7880000000000003,RR Lyrae
18.579,0.6321025,0.669,0.5700000000000003,RR Lyrae
19.027,0.5965654,0.496,0.7289999999999992,RR Lyrae
18.723,0.4664895,0.689,0.9209999999999994,RR Lyrae
18.767,0.6005642,0.422,0.6020000000000003,RR Lyrae
18.738,0.5922623,0.496,0.5440000000000005,RR Lyrae
18.736,0.6112558,0.652,0.5649999999999977,RR Lyrae
18.747,0.5949484,0.638,0.5300000000000011,RR Lyrae
18.933,0.5762383,0.454,0.6890000000000001,RR Lyrae
19.117,0.430698,0.589,0.4920000000000009,RR Lyrae
18.768,0.5141515,0.767,0.5640000000000001,RR Lyrae
18.449,0.9039895,0.118,0.6729999999999983,RR Lyrae
18.349,0.6472788,0.197,0.6750000000000007,RR Lyrae
